,title,topic,link
185,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, boneless, short ribs, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13981_100g.html
186,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23082_100g.html
187,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, boneless, under blade pot roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13384_100g.html
188,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, boneless, under blade steak, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23097_100g.html
189,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13485_100g.html
190,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, steak, bottom round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13413_100g.html
191,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13438_100g.html
192,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13814_100g.html
193,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, blade roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13820_100g.html
194,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13055_100g.html
195,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, steak, bottom round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13875_100g.html
196,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13899_100g.html
197,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean only, arm pot roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23633_100g.html
198,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean only, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23634_100g.html
199,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, bottom round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23593_100g.html
200,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13948_100g.html
201,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13451_100g.html
202,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, tri-tip steak, bottom sirloin butt, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23545_100g.html
203,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean only, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23654_100g.html
204,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13454_100g.html
205,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, small end (ribs 10-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13851_100g.html
206,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13918_100g.html
207,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13930_100g.html
208,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, top round steak, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13893_100g.html
209,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13825_100g.html
210,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean only, small end (ribs 10-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23638_100g.html
211,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean only, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23600_100g.html
212,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean only, steak, top loin, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23606_100g.html
213,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean only, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23608_100g.html
214,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23610_100g.html
215,"Beef, broiled, cooked, choice, trimmed to 0"" fat, separable lean and fat, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13067_100g.html
216,"Beef, broiled, cooked, choice, trimmed to 0"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13452_100g.html
217,"Beef, broiled, cooked, choice, trimmed to 0"" fat, separable lean only, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13070_100g.html
218,"Beef, broiled, cooked, choice, trimmed to 0"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13455_100g.html
219,"Beef, broiled, cooked, choice, trimmed to 1/4"" fat, separable lean only, full cut, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13156_100g.html
220,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13921_100g.html
221,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13896_100g.html
222,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13932_100g.html
223,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13828_100g.html
224,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23628_100g.html
225,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, top loin, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23630_100g.html
226,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23621_100g.html
227,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23629_100g.html
228,"Beef, broiled, cooked, choice, trimmed to 1/8""fat, separable lean only, small end (ribs 10-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23626_100g.html
229,"Beef, broiled, cooked, patty, 70% lean meat / 30% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13497_100g.html
230,"Beef, broiled, cooked, patty, 75% lean meat / 25% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23578_100g.html
231,"Beef, broiled, cooked, patty, 80% lean meat / 20% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23573_100g.html
232,"Beef, broiled, cooked, patty, 85% lean meat / 15% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23568_100g.html
233,"Beef, broiled, cooked, patty, 90% lean meat / 10% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23563_100g.html
234,"Beef, broiled, cooked, patty, 93% lean meat / 7% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23473_100g.html
235,"Beef, broiled, cooked, patty, 95% lean meat / 5% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23558_100g.html
236,"Beef, broiled, cooked, patty, 97% lean meat / 3% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23478_100g.html
237,"Beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13927_100g.html
238,"Beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13902_100g.html
239,"Beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, top loin, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13916_100g.html
240,"Beef, broiled, cooked, select, trimmed to 0"" fat, separable lean and fat, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13949_100g.html
241,"Beef, broiled, cooked, select, trimmed to 0"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13453_100g.html
242,"Beef, broiled, cooked, select, trimmed to 0"" fat, separable lean only, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23655_100g.html
243,"Beef, broiled, cooked, select, trimmed to 0"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13456_100g.html
244,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, full cut, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13867_100g.html
245,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13924_100g.html
246,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13900_100g.html
247,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13935_100g.html
248,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13831_100g.html
249,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23587_100g.html
250,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23592_100g.html
251,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23588_100g.html
252,"Beef, canned, corned beef, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13348_100g.html
253,"Beef, cooked, all grades, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13361_100g.html
254,"Beef, cooked, all grades, trimmed to 0"" fat, separable lean only, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13364_100g.html
255,"Beef, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13796_100g.html
256,"Beef, cooked, all grades, trimmed to 1/8"" fat, separable lean only, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23484_100g.html
257,"Beef, cooked, all grades, trimmed to 1/8"" fat, separable lean only, roast, bottom round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23604_100g.html
258,"Beef, cooked, breakfast strips, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13345_100g.html
259,"Beef, cooked, brisket, corned beef, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13347_100g.html
260,"Beef, cooked, choice, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13362_100g.html
261,"Beef, cooked, choice, trimmed to 0"" fat, separable lean only, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13365_100g.html
262,"Beef, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13798_100g.html
263,"Beef, cooked, select, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13363_100g.html
